heure,Interval,kWh,sec,Wh,cumul(ms),dates,days
17:30:35,19461,0.18,19.461,184.98535532603668,41377964897,2024-12-12 17:30:35.558952,12/12/24
17:30:55,19495,0.18,19.495,184.6627340343678,41377984392,2024-12-12 17:30:55.053952,12/12/24
17:31:14,19524,0.18,19.524,184.38844499078058,41378003916,2024-12-12 17:31:14.577952,12/12/24
17:31:33,19412,0.19,19.412,185.4522975479085,41378023328,2024-12-12 17:31:33.989952,12/12/24
17:31:53,19412,0.19,19.412,185.4522975479085,41378042740,2024-12-12 17:31:53.401952,12/12/24
17:32:12,19368,0.19,19.368,185.87360594795538,41378062108,2024-12-12 17:32:12.769952,12/12/24
17:32:32,19470,0.18,19.47,184.89984591679507,41378081578,2024-12-12 17:32:32.239952,12/12/24
17:32:51,19578,0.18,19.578,183.87986515476555,41378101156,2024-12-12 17:32:51.817952,12/12/24
17:33:11,19517,0.18,19.517,184.4545780601527,41378120673,2024-12-12 17:33:11.334952,12/12/24
17:33:30,19578,0.18,19.578,183.87986515476555,41378140251,2024-12-12 17:33:30.912952,12/12/24
17:33:50,19565,0.18,19.565,184.00204446716074,41378159816,2024-12-12 17:33:50.477952,12/12/24
17:34:10,19531,0.18,19.531,184.32235932619938,41378179347,2024-12-12 17:34:10.008952,12/12/24
17:34:29,19507,0.18,19.507,184.54913620751526,41378198854,2024-12-12 17:34:29.515952,12/12/24
17:34:49,19548,0.18,19.548,184.1620626151013,41378218402,2024-12-12 17:34:49.063952,12/12/24
17:35:8,19489,0.18,19.489,184.71958540715275,41378237891,2024-12-12 17:35:08.552952,12/12/24
17:35:27,19420,0.19,19.42,185.37590113285273,41378257311,2024-12-12 17:35:27.972952,12/12/24
17:35:47,19625,0.18,19.625,183.43949044585986,41378276936,2024-12-12 17:35:47.597952,12/12/24
17:36:7,19579,0.18,19.579,183.87047346646918,41378296515,2024-12-12 17:36:07.176952,12/12/24
17:36:26,19675,0.18,19.675,182.9733163913596,41378316190,2024-12-12 17:36:26.851952,12/12/24
17:36:46,19681,0.18,19.681,182.91753467811594,41378335871,2024-12-12 17:36:46.532952,12/12/24
17:37:6,19610,0.18,19.61,183.57980622131566,41378355481,2024-12-12 17:37:06.142952,12/12/24
17:37:25,19574,0.18,19.574,183.91744150403596,41378375055,2024-12-12 17:37:25.716952,12/12/24
17:37:45,19566,0.18,19.566,183.99264029438822,41378394621,2024-12-12 17:37:45.282952,12/12/24
17:38:4,19662,0.18,19.662,183.094293561184,41378414283,2024-12-12 17:38:04.944952,12/12/24
17:38:24,19632,0.18,19.632,183.37408312958436,41378433915,2024-12-12 17:38:24.576952,12/12/24
17:38:44,19718,0.18,19.718,182.57429759610508,41378453633,2024-12-12 17:38:44.294952,12/12/24
17:39:4,19756,0.18,19.756,182.2231220894918,41378473389,2024-12-12 17:39:04.050952,12/12/24
17:39:23,19936,0.18,19.936,180.57784911717496,41378493325,2024-12-12 17:39:23.986952,12/12/24
17:39:44,20088,0.18,20.088,179.21146953405017,41378513413,2024-12-12 17:39:44.074952,12/12/24
17:40:4,20109,0.18,20.109,179.02431746978965,41378533522,2024-12-12 17:40:04.183952,12/12/24
17:40:24,20013,0.18,20.013,179.8830760005996,41378553535,2024-12-12 17:40:24.196952,12/12/24
17:40:44,20084,0.18,20.084,179.24716191993627,41378573619,2024-12-12 17:40:44.280952,12/12/24
17:41:4,20016,0.18,20.016,179.85611510791367,41378593635,2024-12-12 17:41:04.296952,12/12/24
17:41:24,20063,0.18,20.063,179.43478044160892,41378613698,2024-12-12 17:41:24.359952,12/12/24
17:41:44,20065,0.18,20.065,179.4168950909544,41378633763,2024-12-12 17:41:44.424952,12/12/24
17:42:4,19981,0.18,19.981,180.17116260447426,41378653744,2024-12-12 17:42:04.405952,12/12/24
17:42:24,20006,0.18,20.006,179.94601619514145,41378673750,2024-12-12 17:42:24.411952,12/12/24
17:42:44,20025,0.18,20.025,179.77528089887642,41378693775,2024-12-12 17:42:44.436952,12/12/24
17:43:4,19980,0.18,19.98,180.18018018018017,41378713755,2024-12-12 17:43:04.416952,12/12/24
17:43:24,20037,0.18,20.037,179.66761491241203,41378733792,2024-12-12 17:43:24.453952,12/12/24
17:43:44,20061,0.18,20.061,179.45266935845672,41378753853,2024-12-12 17:43:44.514952,12/12/24
17:44:4,20034,0.18,20.034,179.69451931716083,41378773887,2024-12-12 17:44:04.548952,12/12/24
17:44:24,19886,0.18,19.886,181.03188172583728,41378793773,2024-12-12 17:44:24.434952,12/12/24
17:44:44,19910,0.18,19.91,180.8136614766449,41378813683,2024-12-12 17:44:44.344952,12/12/24
17:45:3,19609,0.18,19.609,183.5891682390739,41378833292,2024-12-12 17:45:03.953952,12/12/24
17:45:23,19777,0.18,19.777,182.02963037872277,41378853069,2024-12-12 17:45:23.730952,12/12/24
17:45:43,19805,0.18,19.805,181.77227972734158,41378872874,2024-12-12 17:45:43.535952,12/12/24
17:46:3,19816,0.18,19.816,181.67137666532096,41378892690,2024-12-12 17:46:03.351952,12/12/24
17:46:23,19899,0.18,19.899,180.91361374943463,41378912589,2024-12-12 17:46:23.250952,12/12/24
17:46:43,19765,0.18,19.765,182.14014672400708,41378932354,2024-12-12 17:46:43.015952,12/12/24
17:47:2,19836,0.18,19.836,181.48820326678765,41378952190,2024-12-12 17:47:02.851952,12/12/24
17:47:22,19805,0.18,19.805,181.77227972734158,41378971995,2024-12-12 17:47:22.656952,12/12/24
17:47:42,19729,0.18,19.729,182.4725024076233,41378991724,2024-12-12 17:47:42.385952,12/12/24
17:48:2,19786,0.18,19.786,181.9468310926918,41379011510,2024-12-12 17:48:02.171952,12/12/24
17:48:21,19736,0.18,19.736,182.40778273206323,41379031246,2024-12-12 17:48:21.907952,12/12/24
17:48:41,19842,0.18,19.842,181.43332325370426,41379051088,2024-12-12 17:48:41.749952,12/12/24
17:49:1,19744,0.18,19.744,182.33387358184766,41379070832,2024-12-12 17:49:01.493952,12/12/24
17:49:21,19827,0.18,19.827,181.57058556513846,41379090659,2024-12-12 17:49:21.320952,12/12/24
17:49:41,19728,0.18,19.728,182.4817518248175,41379110387,2024-12-12 17:49:41.048952,12/12/24
17:50:0,19808,0.18,19.808,181.74474959612277,41379130195,2024-12-12 17:50:00.856952,12/12/24
17:50:20,19708,0.18,19.708,182.66693728435152,41379149903,2024-12-12 17:50:20.564952,12/12/24
17:50:40,19758,0.18,19.758,182.20467658669907,41379169661,2024-12-12 17:50:40.322952,12/12/24
17:51:0,19805,0.18,19.805,181.77227972734158,41379189466,2024-12-12 17:51:00.127952,12/12/24
17:51:19,19784,0.18,19.784,181.9652244237768,41379209250,2024-12-12 17:51:19.911952,12/12/24
17:51:42,22142,0.16,22.142,162.58693884924577,41379231392,2024-12-12 17:51:42.053952,12/12/24
17:52:5,23775,0.15,23.775,151.41955835962145,41379255167,2024-12-12 17:52:05.828952,12/12/24
17:52:29,23962,0.15,23.962,150.2378766380102,41379279129,2024-12-12 17:52:29.790952,12/12/24
17:52:53,23888,0.15,23.888,150.7032819825854,41379303017,2024-12-12 17:52:53.678952,12/12/24
17:53:17,23850,0.15,23.85,150.9433962264151,41379326867,2024-12-12 17:53:17.528952,12/12/24
17:53:41,23907,0.15,23.907,150.58351110553394,41379350774,2024-12-12 17:53:41.435952,12/12/24
17:54:5,23781,0.15,23.781,151.38135486312603,41379374555,2024-12-12 17:54:05.216952,12/12/24
17:54:29,23828,0.15,23.828,151.08275977841194,41379398383,2024-12-12 17:54:29.044952,12/12/24
17:54:52,23875,0.15,23.875,150.78534031413614,41379422258,2024-12-12 17:54:52.919952,12/12/24
17:55:16,23839,0.15,23.839,151.01304584923864,41379446097,2024-12-12 17:55:16.758952,12/12/24
17:55:41,24647,0.15,24.647,146.06240110358257,41379470744,2024-12-12 17:55:41.405952,12/12/24
17:56:5,24438,0.15,24.438,147.3115639577707,41379495182,2024-12-12 17:56:05.843952,12/12/24
17:56:30,24550,0.15,24.55,146.63951120162932,41379519732,2024-12-12 17:56:30.393952,12/12/24
17:56:55,25016,0.14,25.016,143.9078989446754,41379544748,2024-12-12 17:56:55.409952,12/12/24
17:57:21,26314,0.14,26.314,136.8093030326062,41379571062,2024-12-12 17:57:21.723952,12/12/24
17:57:48,26480,0.14,26.48,135.95166163141994,41379597542,2024-12-12 17:57:48.203952,12/12/24
17:58:14,26461,0.14,26.461,136.0492800725596,41379624003,2024-12-12 17:58:14.664952,12/12/24
17:58:40,25826,0.14,25.826,139.39440873538294,41379649829,2024-12-12 17:58:40.490952,12/12/24
17:59:6,25961,0.14,25.961,138.669542775702,41379675790,2024-12-12 17:59:06.451952,12/12/24
17:59:32,26117,0.14,26.117,137.8412528238312,41379701907,2024-12-12 17:59:32.568952,12/12/24
17:59:58,26104,0.14,26.104,137.90989886607417,41379728011,2024-12-12 17:59:58.672952,12/12/24
18:0:24,25692,0.14,25.692,140.12143858010276,41379753703,2024-12-12 18:00:24.364952,12/12/24
18:0:49,25087,0.14,25.087,143.50061784988242,41379778790,2024-12-12 18:00:49.451952,12/12/24
18:1:14,25486,0.14,25.486,141.25402181589894,41379804276,2024-12-12 18:01:14.937952,12/12/24
18:1:40,25745,0.14,25.745,139.8329772771412,41379830021,2024-12-12 18:01:40.682952,12/12/24
18:2:6,25829,0.14,25.829,139.3782182817763,41379855850,2024-12-12 18:02:06.511952,12/12/24
18:2:32,25874,0.14,25.874,139.13581201205844,41379881724,2024-12-12 18:02:32.385952,12/12/24
18:2:58,25875,0.14,25.875,139.1304347826087,41379907599,2024-12-12 18:02:58.260952,12/12/24
18:3:24,25851,0.14,25.851,139.25960311013114,41379933450,2024-12-12 18:03:24.111952,12/12/24
18:3:49,25885,0.14,25.885,139.07668533899943,41379959335,2024-12-12 18:03:49.996952,12/12/24
18:4:15,25425,0.14,25.425,141.5929203539823,41379984760,2024-12-12 18:04:15.421952,12/12/24
18:4:40,24893,0.14,24.893,144.61896918812516,41380009653,2024-12-12 18:04:40.314952,12/12/24
18:5:4,24667,0.14,24.667,145.94397373008474,41380034320,2024-12-12 18:05:04.981952,12/12/24
18:5:29,24881,0.14,24.881,144.68871829910373,41380059201,2024-12-12 18:05:29.862952,12/12/24
18:5:54,24974,0.14,24.974,144.14991591254906,41380084175,2024-12-12 18:05:54.836952,12/12/24
18:6:20,25267,0.14,25.267,142.4783314204298,41380109442,2024-12-12 18:06:20.103952,12/12/24
18:6:45,25278,0.14,25.278,142.41633040588655,41380134720,2024-12-12 18:06:45.381952,12/12/24
18:7:10,25145,0.14,25.145,143.16961622588983,41380159865,2024-12-12 18:07:10.526952,12/12/24
18:7:36,25524,0.14,25.524,141.04372355430183,41380185389,2024-12-12 18:07:36.050952,12/12/24
18:8:1,25171,0.14,25.171,143.0217313575146,41380210560,2024-12-12 18:08:01.221952,12/12/24
18:8:26,25167,0.14,25.167,143.0444629872452,41380235727,2024-12-12 18:08:26.388952,12/12/24
18:8:52,25814,0.14,25.814,139.45920818160687,41380261541,2024-12-12 18:08:52.202952,12/12/24
18:9:18,25813,0.14,25.813,139.46461085499556,41380287354,2024-12-12 18:09:18.015952,12/12/24
18:9:44,26082,0.14,26.082,138.02622498274673,41380313436,2024-12-12 18:09:44.097952,12/12/24
18:10:10,26064,0.14,26.064,138.12154696132598,41380339500,2024-12-12 18:10:10.161952,12/12/24
18:10:36,26093,0.14,26.093,137.9680374046679,41380365593,2024-12-12 18:10:36.254952,12/12/24
18:11:2,26394,0.14,26.394,136.39463514435099,41380391987,2024-12-12 18:11:02.648952,12/12/24
18:11:28,26209,0.14,26.209,137.3573963142432,41380418196,2024-12-12 18:11:28.857952,12/12/24
18:11:54,25807,0.14,25.807,139.49703568799163,41380444003,2024-12-12 18:11:54.664952,12/12/24
18:12:20,25984,0.14,25.984,138.54679802955664,41380469987,2024-12-12 18:12:20.648952,12/12/24
18:12:46,26305,0.14,26.305,136.85611100551225,41380496292,2024-12-12 18:12:46.953952,12/12/24
18:13:13,26524,0.14,26.524,135.72613482129393,41380522816,2024-12-12 18:13:13.477952,12/12/24
18:13:40,26585,0.14,26.585,135.4147075418469,41380549401,2024-12-12 18:13:40.062952,12/12/24
18:14:6,26040,0.14,26.04,138.24884792626727,41380575441,2024-12-12 18:14:06.102952,12/12/24
18:14:32,26268,0.14,26.268,137.04888076747372,41380601709,2024-12-12 18:14:32.370952,12/12/24
18:14:58,26296,0.14,26.296,136.9029510191664,41380628005,2024-12-12 18:14:58.666952,12/12/24
18:15:24,26291,0.14,26.291,136.9289871058537,41380654296,2024-12-12 18:15:24.957952,12/12/24
18:15:51,26502,0.14,26.502,135.83880461851936,41380680798,2024-12-12 18:15:51.459952,12/12/24
18:16:17,26403,0.14,26.403,136.34814225656174,41380707201,2024-12-12 18:16:17.862952,12/12/24
18:16:44,26151,0.14,26.151,137.66203969255477,41380733352,2024-12-12 18:16:44.013952,12/12/24
18:17:9,25558,0.14,25.558,140.85609202598013,41380758910,2024-12-12 18:17:09.571952,12/12/24
18:17:35,26322,0.14,26.322,136.7677228174151,41380785232,2024-12-12 18:17:35.893952,12/12/24
18:18:2,26776,0.13,26.776,134.448760083657,41380812008,2024-12-12 18:18:02.669952,12/12/24
18:18:29,27030,0.13,27.03,133.18534961154273,41380839038,2024-12-12 18:18:29.699952,12/12/24
18:18:56,27101,0.13,27.101,132.83642670012176,41380866139,2024-12-12 18:18:56.800952,12/12/24
18:19:23,27168,0.13,27.168,132.5088339222615,41380893307,2024-12-12 18:19:23.968952,12/12/24
18:19:41,17220,0.21,17.22,209.05923344947735,41380910527,2024-12-12 18:19:41.188952,12/12/24
18:19:58,17478,0.2,17.478,205.97322348094747,41380928005,2024-12-12 18:19:58.666952,12/12/24
18:20:16,17334,0.21,17.334,207.68431983385256,41380945339,2024-12-12 18:20:16.000952,12/12/24
18:20:33,17647,0.2,17.647,204.00068000226668,41380962986,2024-12-12 18:20:33.647952,12/12/24
18:20:51,17627,0.2,17.627,204.23214387019914,41380980613,2024-12-12 18:20:51.274952,12/12/24
18:21:8,17588,0.2,17.588,204.68501250852853,41380998201,2024-12-12 18:21:08.862952,12/12/24
18:21:26,17605,0.2,17.605,204.48736154501563,41381015806,2024-12-12 18:21:26.467952,12/12/24
18:21:43,17488,0.2,17.488,205.85544373284537,41381033294,2024-12-12 18:21:43.955952,12/12/24
18:22:1,17756,0.2,17.756,202.74836674926786,41381051050,2024-12-12 18:22:01.711952,12/12/24
18:22:19,17787,0.2,17.787,202.3950075898128,41381068837,2024-12-12 18:22:19.498952,12/12/24
18:22:37,17809,0.2,17.809,202.14498287382784,41381086646,2024-12-12 18:22:37.307952,12/12/24
18:22:55,17787,0.2,17.787,202.3950075898128,41381104433,2024-12-12 18:22:55.094952,12/12/24
18:23:12,17854,0.2,17.854,201.63548784586087,41381122287,2024-12-12 18:23:12.948952,12/12/24
18:23:30,17994,0.2,17.994,200.06668889629876,41381140281,2024-12-12 18:23:30.942952,12/12/24
18:23:48,18049,0.2,18.049,199.45703363067207,41381158330,2024-12-12 18:23:48.991952,12/12/24
18:24:6,17997,0.2,17.997,200.03333888981496,41381176327,2024-12-12 18:24:06.988952,12/12/24
18:24:25,18024,0.2,18.024,199.73368841544607,41381194351,2024-12-12 18:24:25.012952,12/12/24
18:24:43,18111,0.2,18.111,198.77422560874606,41381212462,2024-12-12 18:24:43.123952,12/12/24
18:25:1,18081,0.2,18.081,199.1040318566451,41381230543,2024-12-12 18:25:01.204952,12/12/24
18:25:19,17912,0.2,17.912,200.9825815096025,41381248455,2024-12-12 18:25:19.116952,12/12/24
18:25:37,18011,0.2,18.011,199.87785242351896,41381266466,2024-12-12 18:25:37.127952,12/12/24
18:25:55,18190,0.2,18.19,197.91094007696537,41381284656,2024-12-12 18:25:55.317952,12/12/24
18:26:13,18229,0.2,18.229,197.4875198858961,41381302885,2024-12-12 18:26:13.546952,12/12/24
18:26:31,18268,0.2,18.268,197.06590759798556,41381321153,2024-12-12 18:26:31.814952,12/12/24
18:26:50,18242,0.2,18.242,197.34678215107994,41381339395,2024-12-12 18:26:50.056952,12/12/24
18:27:8,18303,0.2,18.303,196.68906736600556,41381357698,2024-12-12 18:27:08.359952,12/12/24
18:27:34,26295,0.14,26.295,136.90815744438106,41381383993,2024-12-12 18:27:34.654952,12/12/24
18:28:1,26941,0.13,26.941,133.62532942355517,41381410934,2024-12-12 18:28:01.595952,12/12/24
18:28:28,26421,0.14,26.421,136.25525150448507,41381437355,2024-12-12 18:28:28.016952,12/12/24
18:28:54,26314,0.14,26.314,136.8093030326062,41381463669,2024-12-12 18:28:54.330952,12/12/24
18:29:20,25779,0.14,25.779,139.64855114628185,41381489448,2024-12-12 18:29:20.109952,12/12/24
18:29:46,26068,0.14,26.068,138.10035292312415,41381515516,2024-12-12 18:29:46.177952,12/12/24
18:30:12,25943,0.14,25.943,138.7657556951779,41381541459,2024-12-12 18:30:12.120952,12/12/24
18:30:37,25828,0.14,25.828,139.38361468174074,41381567287,2024-12-12 18:30:37.948952,12/12/24
18:31:3,26019,0.14,26.019,138.36042891732964,41381593306,2024-12-12 18:31:03.967952,12/12/24
18:31:29,25697,0.14,25.697,140.09417441724716,41381619003,2024-12-12 18:31:29.664952,12/12/24
18:31:55,25356,0.14,25.356,141.9782300047326,41381644359,2024-12-12 18:31:55.020952,12/12/24
18:32:20,25495,0.14,25.495,141.20415767797607,41381669854,2024-12-12 18:32:20.515952,12/12/24
18:32:46,25609,0.14,25.609,140.57557889804366,41381695463,2024-12-12 18:32:46.124952,12/12/24
18:33:11,25567,0.14,25.567,140.80650838972113,41381721030,2024-12-12 18:33:11.691952,12/12/24
18:33:37,25405,0.14,25.405,141.70438889982287,41381746435,2024-12-12 18:33:37.096952,12/12/24
18:34:1,24633,0.15,24.633,146.14541468761416,41381771068,2024-12-12 18:34:01.729952,12/12/24
18:34:27,25470,0.14,25.47,141.3427561837456,41381796538,2024-12-12 18:34:27.199952,12/12/24
18:34:52,25688,0.14,25.688,140.14325755216444,41381822226,2024-12-12 18:34:52.887952,12/12/24
18:35:18,25551,0.14,25.551,140.89468122578373,41381847777,2024-12-12 18:35:18.438952,12/12/24
18:35:43,25316,0.14,25.316,142.20255964607364,41381873093,2024-12-12 18:35:43.754952,12/12/24
18:36:8,24249,0.15,24.249,148.45973029815661,41381897342,2024-12-12 18:36:08.003952,12/12/24
18:36:32,24459,0.15,24.459,147.18508524469522,41381921801,2024-12-12 18:36:32.462952,12/12/24
18:36:56,24513,0.15,24.513,146.86084934524538,41381946314,2024-12-12 18:36:56.975952,12/12/24
18:37:22,25248,0.14,25.248,142.58555133079847,41381971562,2024-12-12 18:37:22.223952,12/12/24
18:37:47,24930,0.14,24.93,144.4043321299639,41381996492,2024-12-12 18:37:47.153952,12/12/24
18:38:12,25349,0.14,25.349,142.01743658526965,41382021841,2024-12-12 18:38:12.502952,12/12/24
18:38:38,25794,0.14,25.794,139.56734124214933,41382047635,2024-12-12 18:38:38.296952,12/12/24
18:39:4,25968,0.14,25.968,138.6321626617375,41382073603,2024-12-12 18:39:04.264952,12/12/24
18:39:30,26074,0.14,26.074,138.06857405844903,41382099677,2024-12-12 18:39:30.338952,12/12/24
18:39:56,26128,0.14,26.128,137.78322106552358,41382125805,2024-12-12 18:39:56.466952,12/12/24
18:40:22,25892,0.14,25.892,139.0390854317936,41382151697,2024-12-12 18:40:22.358952,12/12/24
18:40:48,26031,0.14,26.031,138.29664630632706,41382177728,2024-12-12 18:40:48.389952,12/12/24
18:41:14,26234,0.14,26.234,137.22649996188153,41382203962,2024-12-12 18:41:14.623952,12/12/24
18:41:40,26138,0.14,26.138,137.73050730736858,41382230100,2024-12-12 18:41:40.761952,12/12/24
18:42:6,25905,0.14,25.905,138.96931094383325,41382256005,2024-12-12 18:42:06.666952,12/12/24
18:42:33,26576,0.14,26.576,135.4605659241421,41382282581,2024-12-12 18:42:33.242952,12/12/24
18:42:59,26104,0.14,26.104,137.90989886607417,41382308685,2024-12-12 18:42:59.346952,12/12/24
18:43:25,26394,0.14,26.394,136.39463514435099,41382335079,2024-12-12 18:43:25.740952,12/12/24
18:43:52,26567,0.14,26.567,135.50645537697142,41382361646,2024-12-12 18:43:52.307952,12/12/24
18:44:18,26307,0.14,26.307,136.84570646595964,41382387953,2024-12-12 18:44:18.614952,12/12/24
18:44:44,26071,0.14,26.071,138.0844616623835,41382414024,2024-12-12 18:44:44.685952,12/12/24
18:45:10,25522,0.14,25.522,141.05477627145208,41382439546,2024-12-12 18:45:10.207952,12/12/24
18:45:36,25825,0.14,25.825,139.3998063891578,41382465371,2024-12-12 18:45:36.032952,12/12/24
18:46:1,25939,0.14,25.939,138.78715447781335,41382491310,2024-12-12 18:46:01.971952,12/12/24
18:46:27,25923,0.14,25.923,138.87281564633722,41382517233,2024-12-12 18:46:27.894952,12/12/24
18:46:53,25918,0.14,25.918,138.89960645111506,41382543151,2024-12-12 18:46:53.812952,12/12/24
18:47:19,25903,0.14,25.903,138.98004092190095,41382569054,2024-12-12 18:47:19.715952,12/12/24
18:47:45,25916,0.14,25.916,138.9103256675413,41382594970,2024-12-12 18:47:45.631952,12/12/24
18:48:11,25815,0.14,25.815,139.45380592678674,41382620785,2024-12-12 18:48:11.446952,12/12/24
18:48:37,26070,0.14,26.07,138.0897583429229,41382646855,2024-12-12 18:48:37.516952,12/12/24
18:49:3,26152,0.14,26.152,137.65677577240746,41382673007,2024-12-12 18:49:03.668952,12/12/24
18:49:29,26225,0.14,26.225,137.2735938989514,41382699232,2024-12-12 18:49:29.893952,12/12/24
18:49:56,26337,0.14,26.337,136.6898279986331,41382725569,2024-12-12 18:49:56.230952,12/12/24
18:50:22,25980,0.14,25.98,138.56812933025404,41382751549,2024-12-12 18:50:22.210952,12/12/24
18:50:48,26600,0.14,26.6,135.33834586466165,41382778149,2024-12-12 18:50:48.810952,12/12/24
18:51:15,26275,0.14,26.275,137.01236917221695,41382804424,2024-12-12 18:51:15.085952,12/12/24
18:51:41,26450,0.14,26.45,136.10586011342156,41382830874,2024-12-12 18:51:41.535952,12/12/24
18:52:8,26747,0.13,26.747,134.59453396642616,41382857621,2024-12-12 18:52:08.282952,12/12/24
18:52:35,26795,0.13,26.795,134.35342414629596,41382884416,2024-12-12 18:52:35.077952,12/12/24
18:53:2,26941,0.13,26.941,133.62532942355517,41382911357,2024-12-12 18:53:02.018952,12/12/24
18:53:29,27239,0.13,27.239,132.16344212342597,41382938596,2024-12-12 18:53:29.257952,12/12/24
18:53:55,26676,0.13,26.676,134.9527665317139,41382965272,2024-12-12 18:53:55.933952,12/12/24
18:54:21,25652,0.14,25.652,140.33993450803055,41382990924,2024-12-12 18:54:21.585952,12/12/24
18:54:47,26025,0.14,26.025,138.328530259366,41383016949,2024-12-12 18:54:47.610952,12/12/24
18:55:13,26075,0.14,26.075,138.06327900287633,41383043024,2024-12-12 18:55:13.685952,12/12/24
18:55:39,26309,0.14,26.309,136.83530350830515,41383069333,2024-12-12 18:55:39.994952,12/12/24
18:56:6,26236,0.14,26.236,137.21603903034,41383095569,2024-12-12 18:56:06.230952,12/12/24
18:56:32,26325,0.14,26.325,136.75213675213675,41383121894,2024-12-12 18:56:32.555952,12/12/24
18:56:58,26169,0.14,26.169,137.56735068210477,41383148063,2024-12-12 18:56:58.724952,12/12/24
18:57:24,26237,0.14,26.237,137.21080916263293,41383174300,2024-12-12 18:57:24.961952,12/12/24
18:57:51,26040,0.14,26.04,138.24884792626727,41383200340,2024-12-12 18:57:51.001952,12/12/24
18:58:17,26375,0.14,26.375,136.49289099526067,41383226715,2024-12-12 18:58:17.376952,12/12/24
18:58:40,22882,0.16,22.882,157.3289048160126,41383249597,2024-12-12 18:58:40.258952,12/12/24
18:59:3,23716,0.15,23.716,151.79625569235958,41383273313,2024-12-12 18:59:03.974952,12/12/24
18:59:27,23259,0.15,23.259,154.77879530504322,41383296572,2024-12-12 18:59:27.233952,12/12/24
18:59:50,23528,0.15,23.528,153.00918055083304,41383320100,2024-12-12 18:59:50.761952,12/12/24
19:0:14,23381,0.15,23.381,153.97117317480004,41383343481,2024-12-12 19:00:14.142952,12/12/24
19:0:38,23977,0.15,23.977,150.1438878925637,41383367458,2024-12-12 19:00:38.119952,12/12/24
19:1:1,23729,0.15,23.729,151.71309368283534,41383391187,2024-12-12 19:01:01.848952,12/12/24
19:1:25,23379,0.15,23.379,153.98434492493263,41383414566,2024-12-12 19:01:25.227952,12/12/24
19:1:48,23555,0.15,23.555,152.8337932498408,41383438121,2024-12-12 19:01:48.782952,12/12/24
19:2:12,23626,0.15,23.626,152.3745026665538,41383461747,2024-12-12 19:02:12.408952,12/12/24
19:2:35,22952,0.16,22.952,156.84907633321714,41383484699,2024-12-12 19:02:35.360952,12/12/24
19:2:59,23692,0.15,23.692,151.95002532500422,41383508391,2024-12-12 19:02:59.052952,12/12/24
19:3:21,22784,0.16,22.784,158.0056179775281,41383531175,2024-12-12 19:03:21.836952,12/12/24
19:3:43,21325,0.17,21.325,168.81594372801877,41383552500,2024-12-12 19:03:43.161952,12/12/24
19:4:4,21364,0.17,21.364,168.50777008050926,41383573864,2024-12-12 19:04:04.525952,12/12/24
19:4:25,21391,0.17,21.391,168.29507736898697,41383595255,2024-12-12 19:04:25.916952,12/12/24
19:4:47,21522,0.17,21.522,167.27069974909395,41383616777,2024-12-12 19:04:47.438952,12/12/24
19:5:8,21176,0.17,21.176,170.00377786173027,41383637953,2024-12-12 19:05:08.614952,12/12/24
19:5:29,20963,0.17,20.963,171.7311453513333,41383658916,2024-12-12 19:05:29.577952,12/12/24
19:5:50,21039,0.17,21.039,171.11079423926992,41383679955,2024-12-12 19:05:50.616952,12/12/24
19:6:11,21014,0.17,21.014,171.3143618540021,41383700969,2024-12-12 19:06:11.630952,12/12/24
19:6:32,20731,0.17,20.731,173.65298345472962,41383721700,2024-12-12 19:06:32.361952,12/12/24
19:6:52,20482,0.17,20.482,175.76408553852164,41383742182,2024-12-12 19:06:52.843952,12/12/24
19:7:13,20746,0.17,20.746,173.52742697387447,41383762928,2024-12-12 19:07:13.589952,12/12/24
19:7:34,20562,0.17,20.562,175.08024511234316,41383783490,2024-12-12 19:07:34.151952,12/12/24
19:7:54,20812,0.17,20.812,172.9771285796656,41383804302,2024-12-12 19:07:54.963952,12/12/24
19:8:15,20709,0.17,20.709,173.83746197305518,41383825011,2024-12-12 19:08:15.672952,12/12/24
19:8:36,20911,0.17,20.911,172.15819425182917,41383845922,2024-12-12 19:08:36.583952,12/12/24
19:8:57,21216,0.17,21.216,169.68325791855204,41383867138,2024-12-12 19:08:57.799952,12/12/24
19:9:19,21955,0.16,21.955,163.97176041903893,41383889093,2024-12-12 19:09:19.754952,12/12/24
19:9:42,22439,0.16,22.439,160.43495699451847,41383911532,2024-12-12 19:09:42.193952,12/12/24
19:10:4,22389,0.16,22.389,160.7932466836393,41383933921,2024-12-12 19:10:04.582952,12/12/24
19:10:26,22392,0.16,22.392,160.77170418006432,41383956313,2024-12-12 19:10:26.974952,12/12/24
19:10:49,22110,0.16,22.11,162.82225237449117,41383978423,2024-12-12 19:10:49.084952,12/12/24
19:11:11,22151,0.16,22.151,162.5208794185364,41384000574,2024-12-12 19:11:11.235952,12/12/24
19:11:33,22381,0.16,22.381,160.85072159420938,41384022955,2024-12-12 19:11:33.616952,12/12/24
19:11:55,22195,0.16,22.195,162.19869339941428,41384045150,2024-12-12 19:11:55.811952,12/12/24
19:12:17,22099,0.16,22.099,162.90329879180052,41384067249,2024-12-12 19:12:17.910952,12/12/24
19:12:40,22415,0.16,22.415,160.60673656033907,41384089664,2024-12-12 19:12:40.325952,12/12/24
19:13:2,22516,0.16,22.516,159.88630307337004,41384112180,2024-12-12 19:13:02.841952,12/12/24
